Id,SalePrice
1461,163689.345
1462,181175.205
1463,135391.875
1464,180423.09
1465,145764.87
1466,131091.225
1467,255309.62
1468,125847.745
1469,174263.53
1470,159819.66
1471,176986.24
1472,123084.58
1473,115125.04
1474,164819.815
1475,155172.025
1476,168643.22
1477,151466.855
1478,158918.6
1479,153838.295
1480,178411.91
1481,190661.87
1482,149086.81
1483,145666.49
1484,143091.5
1485,171453.705
1486,135709.7
1487,166349.025
1488,156575.17
1489,144397.17
1490,173849.97
1491,137150.875
1492,115400.385
1493,276414.86
1494,197179.73
1495,184271.375
1496,179278.24
1497,131195.685
1498,128047.185
1499,175320.375
1500,170732.61
1501,172137.805
1502,124019.1
1503,183964.07
1504,178950.94
1505,179201.99
1506,229653.48
1507,175888.675
1508,154310.555
1509,163523.31
1510,159124.575
1511,159702.975
1512,222627.0
1513,135721.02
1514,254607.7
1515,230515.69
1516,167487.75
1517,286511.52
1518,133370.08
1519,181230.58
1520,157424.14
1521,125820.025
1522,162250.845
1523,114605.525
1524,184340.535
1525,151162.54
1526,149771.095
1527,185214.2
1528,292158.685
1529,165632.73
1530,265962.31
1531,145945.94
1532,208138.87
1533,242006.98
1534,185550.685
1535,197304.565
1536,153126.8
1537,102874.01
1538,253518.315
1539,283506.92
1540,115491.085
1541,199295.245
1542,155493.98
1543,214213.845
1544,206168.905
1545,209184.66
1546,154637.63
1547,163531.29
1548,222203.34
1549,219076.875
1550,115670.99
1551,148145.635
1552,119237.905
1553,279940.44
1554,242594.12
1555,134469.9
1556,99937.495
1557,150145.715
1558,108631.275
1559,102540.765
1560,234575.52
1561,162090.255
1562,233713.155
1563,148420.7
1564,161921.615
1565,127903.75
1566,276224.83
1567,100456.46
1568,172577.505
1569,124685.565
1570,240876.905
1571,162081.5
1572,239855.075
1573,182409.27
1574,128757.355
1575,181848.285
1576,261124.645
1577,144525.235
1578,242369.345
1579,167218.675
1580,132894.0
1581,304375.89
1582,201242.625
1583,189130.595
1584,141944.105
1585,171062.19
1586,146255.335
1587,156813.1
1588,226823.91
1589,117436.355
1590,208646.805
1591,118103.165
1592,162682.25
1593,199450.65
1594,160946.405
1595,149016.58
1596,240020.595
1597,175508.68
1598,224035.645
1599,217133.38
1600,145617.295
1601,103291.215
1602,119135.13
1603,188973.795
1604,187600.645
1605,181424.63
1606,236764.195
1607,148353.72
1608,179675.005
1609,144859.36
1610,127488.145
1611,158812.1
1612,144192.89
1613,148052.2
1614,207098.26
1615,203402.39
1616,103412.325
1617,150452.55
1618,181805.18
1619,265104.055
1620,145731.775
1621,120163.395
1622,126147.04
1623,196484.9
1624,172886.59
1625,118101.125
1626,168124.545
1627,139667.105
1628,142933.79
1629,135641.32
1630,182563.54
1631,181290.75
1632,178541.79
1633,131410.5
1634,169945.28
1635,164562.445
1636,141806.25
1637,213953.325
1638,184130.94
1639,205905.645
1640,256143.325
1641,152629.545
1642,179261.465
1643,138187.295
1644,144530.26
1645,230573.805
1646,219705.5
1647,145324.685
1648,132479.125
1649,210662.52
1650,205535.74
1651,204973.115
1652,152154.95
1653,234789.71
1654,127098.755
1655,137580.545
1656,128148.29
1657,128913.755
1658,131819.04
1659,160452.075
1660,189006.47
1661,180609.825
1662,186406.085
1663,185871.795
1664,189466.525
1665,160387.01
1666,187330.13
1667,182778.275
1668,186979.345
1669,185668.145
